current_path,current_name,session_name,class_folder,gtsrb_class_id,original_name,original_relpath,gtsrb_split,track_id,frame_id,name_prefix,assigned_split,md5
Data/general_caution/train_general_caution_814/train_general_caution_814.png,train_general_caution_814.png,train_general_caution_814,general_caution,18,00036_00012.ppm,GTSRB/Final_Training/Images/00018/00036_00012.ppm,train,00018_00036,00012,train,train,4050f55db4771dee934be9ba0cbae332
Data/general_caution/train_general_caution_815/train_general_caution_815.png,train_general_caution_815.png,train_general_caution_815,general_caution,18,00036_00013.ppm,GTSRB/Final_Training/Images/00018/00036_00013.ppm,train,00018_00036,00013,train,train,40b21510e066a9efdfc1c00fb881f5cd
Data/general_caution/valid_general_caution_278/valid_general_caution_278.png,valid_general_caution_278.png,valid_general_caution_278,general_caution,18,00036_00014.ppm,GTSRB/Final_Training/Images/00018/00036_00014.ppm,train,00018_00036,00014,valid,train,c1533a2eaa830a5f096628c25c1f8e1a
Data/general_caution/train_general_caution_816/train_general_caution_816.png,train_general_caution_816.png,train_general_caution_816,general_caution,18,00036_00015.ppm,GTSRB/Final_Training/Images/00018/00036_00015.ppm,train,00018_00036,00015,train,train,0f140a057e64aae823fc8c51c1b77c24
Data/general_caution/train_general_caution_817/train_general_caution_817.png,train_general_caution_817.png,train_general_caution_817,general_caution,18,00036_00016.ppm,GTSRB/Final_Training/Images/00018/00036_00016.ppm,train,00018_00036,00016,train,train,d8ab53a71887b5696d7eb1e4c5ccbd94
Data/general_caution/valid_general_caution_279/valid_general_caution_279.png,valid_general_caution_279.png,valid_general_caution_279,general_caution,18,00036_00017.ppm,GTSRB/Final_Training/Images/00018/00036_00017.ppm,train,00018_00036,00017,valid,train,9c8224219cd84ca366ee5a5b41ba8b22
Data/general_caution/valid_general_caution_280/valid_general_caution_280.png,valid_general_caution_280.png,valid_general_caution_280,general_caution,18,00036_00018.ppm,GTSRB/Final_Training/Images/00018/00036_00018.ppm,train,00018_00036,00018,valid,train,1b719a073309b20130139fe1d5a7e16d
Data/general_caution/train_general_caution_818/train_general_caution_818.png,train_general_caution_818.png,train_general_caution_818,general_caution,18,00036_00019.ppm,GTSRB/Final_Training/Images/00018/00036_00019.ppm,train,00018_00036,00019,train,train,62e6b26b53ce59cd0644a64498c6fdb0
Data/general_caution/valid_general_caution_281/valid_general_caution_281.png,valid_general_caution_281.png,valid_general_caution_281,general_caution,18,00036_00020.ppm,GTSRB/Final_Training/Images/00018/00036_00020.ppm,train,00018_00036,00020,valid,train,4bd42de326217e7113fd3c3d7c959593
Data/general_caution/train_general_caution_819/train_general_caution_819.png,train_general_caution_819.png,train_general_caution_819,general_caution,18,00036_00021.ppm,GTSRB/Final_Training/Images/00018/00036_00021.ppm,train,00018_00036,00021,train,train,ad38e78f3ff6c7bee7c2e720bc3c288f
Data/general_caution/train_general_caution_820/train_general_caution_820.png,train_general_caution_820.png,train_general_caution_820,general_caution,18,00036_00022.ppm,GTSRB/Final_Training/Images/00018/00036_00022.ppm,train,00018_00036,00022,train,train,bdb1d1f157da71d86a267c3860e7877a
Data/general_caution/train_general_caution_821/train_general_caution_821.png,train_general_caution_821.png,train_general_caution_821,general_caution,18,00036_00023.ppm,GTSRB/Final_Training/Images/00018/00036_00023.ppm,train,00018_00036,00023,train,train,73c8942b92c8967ca54a90194d4fbe6b
Data/general_caution/valid_general_caution_282/valid_general_caution_282.png,valid_general_caution_282.png,valid_general_caution_282,general_caution,18,00036_00024.ppm,GTSRB/Final_Training/Images/00018/00036_00024.ppm,train,00018_00036,00024,valid,train,57ab45d8fbded5bfa77af7f61eaed074
Data/general_caution/train_general_caution_822/train_general_caution_822.png,train_general_caution_822.png,train_general_caution_822,general_caution,18,00036_00025.ppm,GTSRB/Final_Training/Images/00018/00036_00025.ppm,train,00018_00036,00025,train,train,f50cebe34d625ef30a1a6bf4153141f0
Data/general_caution/train_general_caution_823/train_general_caution_823.png,train_general_caution_823.png,train_general_caution_823,general_caution,18,00036_00026.ppm,GTSRB/Final_Training/Images/00018/00036_00026.ppm,train,00018_00036,00026,train,train,1a6c13208774ede9ae5cb697e0e082b5
Data/general_caution/train_general_caution_824/train_general_caution_824.png,train_general_caution_824.png,train_general_caution_824,general_caution,18,00036_00027.ppm,GTSRB/Final_Training/Images/00018/00036_00027.ppm,train,00018_00036,00027,train,train,2a058248e06bcc65664de9d44d82f360
Data/general_caution/train_general_caution_825/train_general_caution_825.png,train_general_caution_825.png,train_general_caution_825,general_caution,18,00036_00028.ppm,GTSRB/Final_Training/Images/00018/00036_00028.ppm,train,00018_00036,00028,train,train,96898fb3004aa258a0709ed5cb92bad7
Data/general_caution/valid_general_caution_283/valid_general_caution_283.png,valid_general_caution_283.png,valid_general_caution_283,general_caution,18,00036_00029.ppm,GTSRB/Final_Training/Images/00018/00036_00029.ppm,train,00018_00036,00029,valid,train,43b8c9297e5d7f3b597add0897aa7de2
Data/general_caution/valid_general_caution_284/valid_general_caution_284.png,valid_general_caution_284.png,valid_general_caution_284,general_caution,18,00037_00000.ppm,GTSRB/Final_Training/Images/00018/00037_00000.ppm,train,00018_00037,00000,valid,train,0486a223d19e274bf5ce7ad4c1c02cac
Data/general_caution/train_general_caution_826/train_general_caution_826.png,train_general_caution_826.png,train_general_caution_826,general_caution,18,00037_00001.ppm,GTSRB/Final_Training/Images/00018/00037_00001.ppm,train,00018_00037,00001,train,train,3ce9ff27f2fd38eff09dc67eccb39aca
Data/general_caution/valid_general_caution_285/valid_general_caution_285.png,valid_general_caution_285.png,valid_general_caution_285,general_caution,18,00037_00002.ppm,GTSRB/Final_Training/Images/00018/00037_00002.ppm,train,00018_00037,00002,valid,train,76dd7d245661c4d6c08981a12828fa4f
Data/general_caution/train_general_caution_827/train_general_caution_827.png,train_general_caution_827.png,train_general_caution_827,general_caution,18,00037_00003.ppm,GTSRB/Final_Training/Images/00018/00037_00003.ppm,train,00018_00037,00003,train,train,9d59c98b1846bbaa08b94da50aac08f3
Data/general_caution/train_general_caution_828/train_general_caution_828.png,train_general_caution_828.png,train_general_caution_828,general_caution,18,00037_00004.ppm,GTSRB/Final_Training/Images/00018/00037_00004.ppm,train,00018_00037,00004,train,train,fc5c7267dc06c9c81a1d8f0ac7535f37
Data/general_caution/train_general_caution_829/train_general_caution_829.png,train_general_caution_829.png,train_general_caution_829,general_caution,18,00037_00005.ppm,GTSRB/Final_Training/Images/00018/00037_00005.ppm,train,00018_00037,00005,train,train,cfa94155563334f7da323916131e9a83
Data/general_caution/train_general_caution_830/train_general_caution_830.png,train_general_caution_830.png,train_general_caution_830,general_caution,18,00037_00006.ppm,GTSRB/Final_Training/Images/00018/00037_00006.ppm,train,00018_00037,00006,train,train,06bc5f74fce1b11040e30e2cb2dfdd91
Data/general_caution/train_general_caution_831/train_general_caution_831.png,train_general_caution_831.png,train_general_caution_831,general_caution,18,00037_00007.ppm,GTSRB/Final_Training/Images/00018/00037_00007.ppm,train,00018_00037,00007,train,train,5fc3dba80e8d5aac5c1e764ce6a27ea2
Data/general_caution/train_general_caution_832/train_general_caution_832.png,train_general_caution_832.png,train_general_caution_832,general_caution,18,00037_00008.ppm,GTSRB/Final_Training/Images/00018/00037_00008.ppm,train,00018_00037,00008,train,train,c910170bd43dece5ab50a86d65728508
Data/general_caution/train_general_caution_833/train_general_caution_833.png,train_general_caution_833.png,train_general_caution_833,general_caution,18,00037_00009.ppm,GTSRB/Final_Training/Images/00018/00037_00009.ppm,train,00018_00037,00009,train,train,e2ea43899197c278022ea8a27f2525f4
Data/general_caution/train_general_caution_834/train_general_caution_834.png,train_general_caution_834.png,train_general_caution_834,general_caution,18,00037_00010.ppm,GTSRB/Final_Training/Images/00018/00037_00010.ppm,train,00018_00037,00010,train,train,91433ae7849f0cb5f9c223914442bcea
Data/general_caution/valid_general_caution_286/valid_general_caution_286.png,valid_general_caution_286.png,valid_general_caution_286,general_caution,18,00037_00011.ppm,GTSRB/Final_Training/Images/00018/00037_00011.ppm,train,00018_00037,00011,valid,train,4d146a85f441eb162fdceb3c92fc1e67
Data/general_caution/train_general_caution_835/train_general_caution_835.png,train_general_caution_835.png,train_general_caution_835,general_caution,18,00037_00012.ppm,GTSRB/Final_Training/Images/00018/00037_00012.ppm,train,00018_00037,00012,train,train,b841f850ab981f73ba483904e64fda8e
Data/general_caution/train_general_caution_836/train_general_caution_836.png,train_general_caution_836.png,train_general_caution_836,general_caution,18,00037_00013.ppm,GTSRB/Final_Training/Images/00018/00037_00013.ppm,train,00018_00037,00013,train,train,835902d117ac95e2e5779ec79242d057
Data/general_caution/train_general_caution_837/train_general_caution_837.png,train_general_caution_837.png,train_general_caution_837,general_caution,18,00037_00014.ppm,GTSRB/Final_Training/Images/00018/00037_00014.ppm,train,00018_00037,00014,train,train,057c8c016dc610fb4118872b431b3600
Data/general_caution/train_general_caution_838/train_general_caution_838.png,train_general_caution_838.png,train_general_caution_838,general_caution,18,00037_00015.ppm,GTSRB/Final_Training/Images/00018/00037_00015.ppm,train,00018_00037,00015,train,train,8da2ef7380931c2c1664baf0f5079325
Data/general_caution/train_general_caution_839/train_general_caution_839.png,train_general_caution_839.png,train_general_caution_839,general_caution,18,00037_00016.ppm,GTSRB/Final_Training/Images/00018/00037_00016.ppm,train,00018_00037,00016,train,train,09a5a055437454008a755d485c3c8b90
Data/general_caution/train_general_caution_840/train_general_caution_840.png,train_general_caution_840.png,train_general_caution_840,general_caution,18,00037_00017.ppm,GTSRB/Final_Training/Images/00018/00037_00017.ppm,train,00018_00037,00017,train,train,c6f7fdfb5a828f5a7fca6d17a4667096
Data/general_caution/train_general_caution_841/train_general_caution_841.png,train_general_caution_841.png,train_general_caution_841,general_caution,18,00037_00018.ppm,GTSRB/Final_Training/Images/00018/00037_00018.ppm,train,00018_00037,00018,train,train,72062fd7f082015f3fd2a5b73d09e4e5
Data/general_caution/train_general_caution_842/train_general_caution_842.png,train_general_caution_842.png,train_general_caution_842,general_caution,18,00037_00019.ppm,GTSRB/Final_Training/Images/00018/00037_00019.ppm,train,00018_00037,00019,train,train,0cd910d2f4f28bea7684a268ecb39f51
Data/general_caution/valid_general_caution_287/valid_general_caution_287.png,valid_general_caution_287.png,valid_general_caution_287,general_caution,18,00037_00020.ppm,GTSRB/Final_Training/Images/00018/00037_00020.ppm,train,00018_00037,00020,valid,train,f3250e3ff5098391e6ef99952311baee
Data/general_caution/train_general_caution_843/train_general_caution_843.png,train_general_caution_843.png,train_general_caution_843,general_caution,18,00037_00021.ppm,GTSRB/Final_Training/Images/00018/00037_00021.ppm,train,00018_00037,00021,train,train,530b40ee446e10d7a3cfb0820dc38437
Data/general_caution/train_general_caution_844/train_general_caution_844.png,train_general_caution_844.png,train_general_caution_844,general_caution,18,00037_00022.ppm,GTSRB/Final_Training/Images/00018/00037_00022.ppm,train,00018_00037,00022,train,train,cf18503773b090dd897a8fa9a124c026
Data/general_caution/train_general_caution_845/train_general_caution_845.png,train_general_caution_845.png,train_general_caution_845,general_caution,18,00037_00023.ppm,GTSRB/Final_Training/Images/00018/00037_00023.ppm,train,00018_00037,00023,train,train,1c27d0c47807b1285c68273117067667
Data/general_caution/train_general_caution_846/train_general_caution_846.png,train_general_caution_846.png,train_general_caution_846,general_caution,18,00037_00024.ppm,GTSRB/Final_Training/Images/00018/00037_00024.ppm,train,00018_00037,00024,train,train,b2492f5c600d9da728aac8f7a1f6bd8c
Data/general_caution/train_general_caution_847/train_general_caution_847.png,train_general_caution_847.png,train_general_caution_847,general_caution,18,00037_00025.ppm,GTSRB/Final_Training/Images/00018/00037_00025.ppm,train,00018_00037,00025,train,train,1bf46eebc2c74a8366ad91564b313338
Data/general_caution/train_general_caution_848/train_general_caution_848.png,train_general_caution_848.png,train_general_caution_848,general_caution,18,00037_00026.ppm,GTSRB/Final_Training/Images/00018/00037_00026.ppm,train,00018_00037,00026,train,train,cbd217a5928a18a811cc2f9f45ebe860
Data/general_caution/valid_general_caution_288/valid_general_caution_288.png,valid_general_caution_288.png,valid_general_caution_288,general_caution,18,00037_00027.ppm,GTSRB/Final_Training/Images/00018/00037_00027.ppm,train,00018_00037,00027,valid,train,ba254ed288cf63858bd9dc88a27cad87
Data/general_caution/train_general_caution_849/train_general_caution_849.png,train_general_caution_849.png,train_general_caution_849,general_caution,18,00037_00028.ppm,GTSRB/Final_Training/Images/00018/00037_00028.ppm,train,00018_00037,00028,train,train,b2f0865f3cc8002d556210e580524f4a
Data/general_caution/train_general_caution_850/train_general_caution_850.png,train_general_caution_850.png,train_general_caution_850,general_caution,18,00037_00029.ppm,GTSRB/Final_Training/Images/00018/00037_00029.ppm,train,00018_00037,00029,train,train,468357a28062ae10a0189eba0c8cf03c
Data/general_caution/train_general_caution_851/train_general_caution_851.png,train_general_caution_851.png,train_general_caution_851,general_caution,18,00038_00000.ppm,GTSRB/Final_Training/Images/00018/00038_00000.ppm,train,00018_00038,00000,train,train,ae05fdfa862f3f84c3a5db7236b2a474
Data/general_caution/train_general_caution_852/train_general_caution_852.png,train_general_caution_852.png,train_general_caution_852,general_caution,18,00038_00001.ppm,GTSRB/Final_Training/Images/00018/00038_00001.ppm,train,00018_00038,00001,train,train,9f3eb31abdc063b188c238335e86fbe6
Data/general_caution/train_general_caution_853/train_general_caution_853.png,train_general_caution_853.png,train_general_caution_853,general_caution,18,00038_00002.ppm,GTSRB/Final_Training/Images/00018/00038_00002.ppm,train,00018_00038,00002,train,train,c224bfec1d774fb955bd060c680f19f3
Data/general_caution/train_general_caution_854/train_general_caution_854.png,train_general_caution_854.png,train_general_caution_854,general_caution,18,00038_00003.ppm,GTSRB/Final_Training/Images/00018/00038_00003.ppm,train,00018_00038,00003,train,train,5ee268779a6e56e2d8048ec39f00e39c
Data/general_caution/valid_general_caution_289/valid_general_caution_289.png,valid_general_caution_289.png,valid_general_caution_289,general_caution,18,00038_00004.ppm,GTSRB/Final_Training/Images/00018/00038_00004.ppm,train,00018_00038,00004,valid,train,89d93a50d5ee765e5b8095816a912c60
Data/general_caution/train_general_caution_855/train_general_caution_855.png,train_general_caution_855.png,train_general_caution_855,general_caution,18,00038_00005.ppm,GTSRB/Final_Training/Images/00018/00038_00005.ppm,train,00018_00038,00005,train,train,023397d62914f17b229ca3a79cb2366c
Data/general_caution/train_general_caution_856/train_general_caution_856.png,train_general_caution_856.png,train_general_caution_856,general_caution,18,00038_00006.ppm,GTSRB/Final_Training/Images/00018/00038_00006.ppm,train,00018_00038,00006,train,train,0f04bcf9c1e4b85151b1477e373684e3
Data/general_caution/valid_general_caution_290/valid_general_caution_290.png,valid_general_caution_290.png,valid_general_caution_290,general_caution,18,00038_00007.ppm,GTSRB/Final_Training/Images/00018/00038_00007.ppm,train,00018_00038,00007,valid,train,e13d154b0638ccf76ddc236205fac923
Data/general_caution/train_general_caution_857/train_general_caution_857.png,train_general_caution_857.png,train_general_caution_857,general_caution,18,00038_00008.ppm,GTSRB/Final_Training/Images/00018/00038_00008.ppm,train,00018_00038,00008,train,train,6c1cd4e84e7d3246c4fa5d6fbd1780e1
Data/general_caution/train_general_caution_858/train_general_caution_858.png,train_general_caution_858.png,train_general_caution_858,general_caution,18,00038_00009.ppm,GTSRB/Final_Training/Images/00018/00038_00009.ppm,train,00018_00038,00009,train,train,d010ad0c43e54e273d1a1469050fe5c1
Data/general_caution/train_general_caution_859/train_general_caution_859.png,train_general_caution_859.png,train_general_caution_859,general_caution,18,00038_00010.ppm,GTSRB/Final_Training/Images/00018/00038_00010.ppm,train,00018_00038,00010,train,train,15153f94400bf724285674dcdb6f1441
Data/general_caution/train_general_caution_860/train_general_caution_860.png,train_general_caution_860.png,train_general_caution_860,general_caution,18,00038_00011.ppm,GTSRB/Final_Training/Images/00018/00038_00011.ppm,train,00018_00038,00011,train,train,b3ebdea23813cb27a9377a76f5d798f4
Data/general_caution/train_general_caution_861/train_general_caution_861.png,train_general_caution_861.png,train_general_caution_861,general_caution,18,00038_00012.ppm,GTSRB/Final_Training/Images/00018/00038_00012.ppm,train,00018_00038,00012,train,train,acba1671fd81526783fc7c247aafa7d6
Data/general_caution/train_general_caution_862/train_general_caution_862.png,train_general_caution_862.png,train_general_caution_862,general_caution,18,00038_00013.ppm,GTSRB/Final_Training/Images/00018/00038_00013.ppm,train,00018_00038,00013,train,train,c41d52c2699fe6b0114e95150e1e1c84
Data/general_caution/train_general_caution_863/train_general_caution_863.png,train_general_caution_863.png,train_general_caution_863,general_caution,18,00038_00014.ppm,GTSRB/Final_Training/Images/00018/00038_00014.ppm,train,00018_00038,00014,train,train,03331bf7d1dc73cfd00dfabc1c103c34
Data/general_caution/valid_general_caution_291/valid_general_caution_291.png,valid_general_caution_291.png,valid_general_caution_291,general_caution,18,00038_00015.ppm,GTSRB/Final_Training/Images/00018/00038_00015.ppm,train,00018_00038,00015,valid,train,24362fa05c1767da44d63c02dc8013d5
Data/general_caution/train_general_caution_864/train_general_caution_864.png,train_general_caution_864.png,train_general_caution_864,general_caution,18,00038_00016.ppm,GTSRB/Final_Training/Images/00018/00038_00016.ppm,train,00018_00038,00016,train,train,6cc8fd815ea22a8df16f111037ab720b
Data/general_caution/train_general_caution_865/train_general_caution_865.png,train_general_caution_865.png,train_general_caution_865,general_caution,18,00038_00017.ppm,GTSRB/Final_Training/Images/00018/00038_00017.ppm,train,00018_00038,00017,train,train,70215a035b445da753dcd6621b73df55
Data/general_caution/train_general_caution_866/train_general_caution_866.png,train_general_caution_866.png,train_general_caution_866,general_caution,18,00038_00018.ppm,GTSRB/Final_Training/Images/00018/00038_00018.ppm,train,00018_00038,00018,train,train,9174f0a53e388a645d5846b8aca84111
Data/general_caution/train_general_caution_867/train_general_caution_867.png,train_general_caution_867.png,train_general_caution_867,general_caution,18,00038_00019.ppm,GTSRB/Final_Training/Images/00018/00038_00019.ppm,train,00018_00038,00019,train,train,26bf0b323f0f0435cc68729438fcab9a
Data/general_caution/train_general_caution_868/train_general_caution_868.png,train_general_caution_868.png,train_general_caution_868,general_caution,18,00038_00020.ppm,GTSRB/Final_Training/Images/00018/00038_00020.ppm,train,00018_00038,00020,train,train,908d065fee78c2cf802e0260822e9fbb
Data/general_caution/train_general_caution_869/train_general_caution_869.png,train_general_caution_869.png,train_general_caution_869,general_caution,18,00038_00021.ppm,GTSRB/Final_Training/Images/00018/00038_00021.ppm,train,00018_00038,00021,train,train,fb5cf1650f4652517b00bd8409379078
Data/general_caution/train_general_caution_870/train_general_caution_870.png,train_general_caution_870.png,train_general_caution_870,general_caution,18,00038_00022.ppm,GTSRB/Final_Training/Images/00018/00038_00022.ppm,train,00018_00038,00022,train,train,1e1074055377978124dee17a6e6b0f48
Data/general_caution/valid_general_caution_292/valid_general_caution_292.png,valid_general_caution_292.png,valid_general_caution_292,general_caution,18,00038_00023.ppm,GTSRB/Final_Training/Images/00018/00038_00023.ppm,train,00018_00038,00023,valid,train,5a386c30a8d85fa16a9afd4ed0adfffe
Data/general_caution/valid_general_caution_293/valid_general_caution_293.png,valid_general_caution_293.png,valid_general_caution_293,general_caution,18,00038_00024.ppm,GTSRB/Final_Training/Images/00018/00038_00024.ppm,train,00018_00038,00024,valid,train,761292d97a2eb48498910b92e15dbe16
Data/general_caution/train_general_caution_871/train_general_caution_871.png,train_general_caution_871.png,train_general_caution_871,general_caution,18,00038_00025.ppm,GTSRB/Final_Training/Images/00018/00038_00025.ppm,train,00018_00038,00025,train,train,ffe099d048b6e6f54e0011f5ce0b18fc
Data/general_caution/train_general_caution_872/train_general_caution_872.png,train_general_caution_872.png,train_general_caution_872,general_caution,18,00038_00026.ppm,GTSRB/Final_Training/Images/00018/00038_00026.ppm,train,00018_00038,00026,train,train,6bb25b1cb830f0958427bd5ad34e1113
Data/general_caution/train_general_caution_873/train_general_caution_873.png,train_general_caution_873.png,train_general_caution_873,general_caution,18,00038_00027.ppm,GTSRB/Final_Training/Images/00018/00038_00027.ppm,train,00018_00038,00027,train,train,6be6b1c305673f4afe436cb69df8da8e
Data/general_caution/valid_general_caution_294/valid_general_caution_294.png,valid_general_caution_294.png,valid_general_caution_294,general_caution,18,00038_00028.ppm,GTSRB/Final_Training/Images/00018/00038_00028.ppm,train,00018_00038,00028,valid,train,29b91c94f08168233ce22452d412a798
Data/general_caution/train_general_caution_874/train_general_caution_874.png,train_general_caution_874.png,train_general_caution_874,general_caution,18,00038_00029.ppm,GTSRB/Final_Training/Images/00018/00038_00029.ppm,train,00018_00038,00029,train,train,f33f88852ea1d4a79c484484ef08d296
Data/general_caution/train_general_caution_875/train_general_caution_875.png,train_general_caution_875.png,train_general_caution_875,general_caution,18,00039_00000.ppm,GTSRB/Final_Training/Images/00018/00039_00000.ppm,train,00018_00039,00000,train,train,0dba201183a17f96405cf4cf92ed1353
Data/general_caution/train_general_caution_876/train_general_caution_876.png,train_general_caution_876.png,train_general_caution_876,general_caution,18,00039_00001.ppm,GTSRB/Final_Training/Images/00018/00039_00001.ppm,train,00018_00039,00001,train,train,c382edd25349a048da5bd774f20ed26a
Data/general_caution/train_general_caution_877/train_general_caution_877.png,train_general_caution_877.png,train_general_caution_877,general_caution,18,00039_00002.ppm,GTSRB/Final_Training/Images/00018/00039_00002.ppm,train,00018_00039,00002,train,train,715862cb8f58fd65c40ce728f6866073
Data/general_caution/train_general_caution_878/train_general_caution_878.png,train_general_caution_878.png,train_general_caution_878,general_caution,18,00039_00003.ppm,GTSRB/Final_Training/Images/00018/00039_00003.ppm,train,00018_00039,00003,train,train,67b39c0e6f6ffbfbfc5a136fe6750872
Data/general_caution/train_general_caution_879/train_general_caution_879.png,train_general_caution_879.png,train_general_caution_879,general_caution,18,00039_00004.ppm,GTSRB/Final_Training/Images/00018/00039_00004.ppm,train,00018_00039,00004,train,train,d0b8fe0c37ce8f6888a920b3deb18cec
Data/general_caution/valid_general_caution_295/valid_general_caution_295.png,valid_general_caution_295.png,valid_general_caution_295,general_caution,18,00039_00005.ppm,GTSRB/Final_Training/Images/00018/00039_00005.ppm,train,00018_00039,00005,valid,train,eb305279ccaf62eb55c2fa70fe295ca3
Data/general_caution/train_general_caution_880/train_general_caution_880.png,train_general_caution_880.png,train_general_caution_880,general_caution,18,00039_00006.ppm,GTSRB/Final_Training/Images/00018/00039_00006.ppm,train,00018_00039,00006,train,train,bf2652f438c58b21c1cb582dc4e6f0da
Data/general_caution/valid_general_caution_296/valid_general_caution_296.png,valid_general_caution_296.png,valid_general_caution_296,general_caution,18,00039_00007.ppm,GTSRB/Final_Training/Images/00018/00039_00007.ppm,train,00018_00039,00007,valid,train,6fa66d575aaedfa2a3f4fa47e3fd92fb
Data/general_caution/train_general_caution_881/train_general_caution_881.png,train_general_caution_881.png,train_general_caution_881,general_caution,18,00039_00008.ppm,GTSRB/Final_Training/Images/00018/00039_00008.ppm,train,00018_00039,00008,train,train,4addba2176c5c4cc257cacf760fc1d65
Data/general_caution/train_general_caution_882/train_general_caution_882.png,train_general_caution_882.png,train_general_caution_882,general_caution,18,00039_00009.ppm,GTSRB/Final_Training/Images/00018/00039_00009.ppm,train,00018_00039,00009,train,train,b96b04d6aa5197807b44f81e1b2e9c11
Data/general_caution/train_general_caution_883/train_general_caution_883.png,train_general_caution_883.png,train_general_caution_883,general_caution,18,00039_00010.ppm,GTSRB/Final_Training/Images/00018/00039_00010.ppm,train,00018_00039,00010,train,train,dd1955fdde60240e1866262d1f26fce2
Data/general_caution/train_general_caution_884/train_general_caution_884.png,train_general_caution_884.png,train_general_caution_884,general_caution,18,00039_00011.ppm,GTSRB/Final_Training/Images/00018/00039_00011.ppm,train,00018_00039,00011,train,train,22785e41aa382989a2c98506c55ba3c8
Data/general_caution/train_general_caution_885/train_general_caution_885.png,train_general_caution_885.png,train_general_caution_885,general_caution,18,00039_00012.ppm,GTSRB/Final_Training/Images/00018/00039_00012.ppm,train,00018_00039,00012,train,train,162dba3865975c4ca3511343e3a17006
Data/general_caution/train_general_caution_886/train_general_caution_886.png,train_general_caution_886.png,train_general_caution_886,general_caution,18,00039_00013.ppm,GTSRB/Final_Training/Images/00018/00039_00013.ppm,train,00018_00039,00013,train,train,d9e4bbaf035a9923503db9eab75d7557
Data/general_caution/train_general_caution_887/train_general_caution_887.png,train_general_caution_887.png,train_general_caution_887,general_caution,18,00039_00014.ppm,GTSRB/Final_Training/Images/00018/00039_00014.ppm,train,00018_00039,00014,train,train,64748393ecb9a3508b9496bb78aeb7df
Data/general_caution/train_general_caution_888/train_general_caution_888.png,train_general_caution_888.png,train_general_caution_888,general_caution,18,00039_00015.ppm,GTSRB/Final_Training/Images/00018/00039_00015.ppm,train,00018_00039,00015,train,train,970b37f59184e8709259822b58468281
Data/general_caution/train_general_caution_889/train_general_caution_889.png,train_general_caution_889.png,train_general_caution_889,general_caution,18,00039_00016.ppm,GTSRB/Final_Training/Images/00018/00039_00016.ppm,train,00018_00039,00016,train,train,2f8fe6f1c4417363bf393413da6a3746
Data/general_caution/train_general_caution_890/train_general_caution_890.png,train_general_caution_890.png,train_general_caution_890,general_caution,18,00039_00017.ppm,GTSRB/Final_Training/Images/00018/00039_00017.ppm,train,00018_00039,00017,train,train,dc36e8fc3b66d8da91f278962e681005
Data/general_caution/valid_general_caution_297/valid_general_caution_297.png,valid_general_caution_297.png,valid_general_caution_297,general_caution,18,00039_00018.ppm,GTSRB/Final_Training/Images/00018/00039_00018.ppm,train,00018_00039,00018,valid,train,66a4224067464dd7aec965d0a849e4f1
Data/general_caution/train_general_caution_891/train_general_caution_891.png,train_general_caution_891.png,train_general_caution_891,general_caution,18,00039_00019.ppm,GTSRB/Final_Training/Images/00018/00039_00019.ppm,train,00018_00039,00019,train,train,f2921cab6078cca6a6fc40b48457a175
Data/general_caution/train_general_caution_892/train_general_caution_892.png,train_general_caution_892.png,train_general_caution_892,general_caution,18,00039_00020.ppm,GTSRB/Final_Training/Images/00018/00039_00020.ppm,train,00018_00039,00020,train,train,6bb2070d945415edc5913659a18378b0
Data/general_caution/train_general_caution_893/train_general_caution_893.png,train_general_caution_893.png,train_general_caution_893,general_caution,18,00039_00021.ppm,GTSRB/Final_Training/Images/00018/00039_00021.ppm,train,00018_00039,00021,train,train,bf5e6948be555667611338ba2b958a7f
Data/general_caution/train_general_caution_894/train_general_caution_894.png,train_general_caution_894.png,train_general_caution_894,general_caution,18,00039_00022.ppm,GTSRB/Final_Training/Images/00018/00039_00022.ppm,train,00018_00039,00022,train,train,47025e58ed6c617a022a28175ae260d2
Data/general_caution/valid_general_caution_298/valid_general_caution_298.png,valid_general_caution_298.png,valid_general_caution_298,general_caution,18,00039_00023.ppm,GTSRB/Final_Training/Images/00018/00039_00023.ppm,train,00018_00039,00023,valid,train,2a80cd1c80f383ffbd7f3a3ea18f23b7
Data/general_caution/valid_general_caution_299/valid_general_caution_299.png,valid_general_caution_299.png,valid_general_caution_299,general_caution,18,00039_00024.ppm,GTSRB/Final_Training/Images/00018/00039_00024.ppm,train,00018_00039,00024,valid,train,593daeb0be4fa20b3b7ccc6015b4e1b6
Data/general_caution/train_general_caution_895/train_general_caution_895.png,train_general_caution_895.png,train_general_caution_895,general_caution,18,00039_00025.ppm,GTSRB/Final_Training/Images/00018/00039_00025.ppm,train,00018_00039,00025,train,train,121c663e9b633a2d07a1bab632275cba
Data/general_caution/train_general_caution_896/train_general_caution_896.png,train_general_caution_896.png,train_general_caution_896,general_caution,18,00039_00026.ppm,GTSRB/Final_Training/Images/00018/00039_00026.ppm,train,00018_00039,00026,train,train,36e81454cd3bf8eb2a646288aef8ecd9
Data/general_caution/train_general_caution_897/train_general_caution_897.png,train_general_caution_897.png,train_general_caution_897,general_caution,18,00039_00027.ppm,GTSRB/Final_Training/Images/00018/00039_00027.ppm,train,00018_00039,00027,train,train,9e15e517dea5671add5e3546a0e266ce
